datum,zz_kod,zz_nazev,kraj_nuts_kod,kraj_nazev,luzka_standard_kyslik_kapacita_volna_covid_pozitivni,luzka_standard_kyslik_kapacita_volna_covid_negativni,luzka_standard_kyslik_kapacita_celkem,luzka_hfno_cpap_kapacita_volna_covid_pozitivni,luzka_hfno_cpap_kapacita_volna_covid_negativni,luzka_hfno_cpap_kapacita_celkem,luzka_upv_niv_kapacita_volna_covid_pozitivni,luzka_upv_niv_kapacita_volna_covid_negativni,luzka_upv_niv_kapacita_celkem,ecmo_kapacita_volna,ecmo_kapacita_celkem,cvvhd_kapacita_volna,cvvhd_kapacita_celkem,ventilatory_prenosne_kapacita_volna,ventilatory_prenosne_kapacita_celkem,ventilatory_operacni_sal_kapacita_volna,ventilatory_operacni_sal_kapacita_celkem
2021-07-04,59001000,"KZ, a.s., Masarykova nem. Ústí n. L., o.z.",CZ042,"Ústecký kraj",57,35,514,5,5,18,4,4,43,3,3,9,12,21,21,29,29
2021-07-04,51100000,"KZ, a.s., Nemocnice Děčín, o.z.",CZ042,"Ústecký kraj",15,0,25,14,0,17,3,0,6,,,,,1,1,,
2021-07-04,58101000,"KZ, a.s., Nemocnice Teplice, o.z.",CZ042,"Ústecký kraj",0,95,253,0,4,21,0,4,23,,,0,2,5,5,8,12
2021-07-04,57001000,"KZ, a.s., Nemocnice Most, o.z.",CZ042,"Ústecký kraj",0,42,134,0,15,15,0,6,10,,,2,2,3,3,21,21
2021-07-04,52110000,"KZ, a.s., Nemocnice Chomutov, o.z.",CZ042,"Ústecký kraj",0,20,131,29,0,29,0,3,15,,,1,2,3,3,10,10
2021-07-04,58102000,"VITA, s.r.o., Městská nemocnice Duchcov",CZ042,"Ústecký kraj",0,4,21,,,,,,,,,,,1,1,0,1
2021-07-04,51300000,"Lužická nemocnice a poliklinika, a.s.",CZ042,"Ústecký kraj",,,,,,,,,,,,,,,,,
2021-07-04,56007000,"Nemocnice Žatec, o.p.s.",CZ042,"Ústecký kraj",0,20,55,0,9,9,0,3,3,,,,,4,4,0,4
2021-07-04,53201000,"Nemocnice Jablonec nad Nisou, p.o.",CZ051,"Liberecký kraj",19,39,159,8,8,16,4,4,10,,,,,,,,
2021-07-04,67102000,"MMN, a.s., Nemocnice Jilemnice",CZ051,"Liberecký kraj",11,50,121,,,,3,0,3,,,,,1,11,,
2021-07-04,67102000,"MMN, a.s., Nemocnice Semily",CZ051,"Liberecký kraj",,,,,,,,,,,,,,,,,
2021-07-04,50100000,"Nemocnice s poliklinikou Česká Lípa, a.s.",CZ051,"Liberecký kraj",11,0,20,3,0,5,0,3,15,,,1,2,6,6,15,15
2021-07-04,54100000,"Krajská nemocnice Liberec, a.s.",CZ051,"Liberecký kraj",8,110,351,2,0,6,1,8,50,2,2,7,7,6,6,31,31
2021-07-04,67104000,"Krajská nemocnice Liberec, a.s., Nemocnice Turnov",CZ051,"Liberecký kraj",0,26,110,1,0,2,1,0,7,,,1,1,,,0,3
2021-07-04,53286000,"Nemocnice Tanvald, s.r.o.",CZ051,"Liberecký kraj",,,,,,,,,,,,,,,,,
2021-07-04,61004000,"Fakultní nemocnice Hradec Králové",CZ052,"Královéhradecký kraj",5,15,1202,2,2,17,2,13,70,5,7,10,12,23,60,20,30
2021-07-04,69002000,"Městská nemocnice, a.s.",CZ052,"Královéhradecký kraj",0,17,36,0,2,8,0,2,2,,,,,,,,
2021-07-04,64001000,"Oblastní nemocnice Náchod a.s.",CZ052,"Královéhradecký kraj",4,68,203,1,1,25,1,1,20,,,2,3,3,3,7,7
2021-07-04,64001000,"ON Náchod a.s., Nemocnice Rychnov nad Kněžnou",CZ052,"Královéhradecký kraj",6,1,55,6,1,16,1,0,11,,,2,2,3,3,2,4
2021-07-04,69001000,"Oblastní nemocnice Trutnov a.s.",CZ052,"Královéhradecký kraj",0,25,131,0,0,23,1,4,19,,,1,1,2,2,6,6
2021-07-04,63101000,"Oblastní nemocnice Jičín a.s.",CZ052,"Královéhradecký kraj",0,49,161,6,0,6,2,5,19,,,1,2,6,6,5,5
2021-07-04,61303000,"První privátní chirurgické centrum, spol. s r.o.",CZ052,"Královéhradecký kraj",0,4,4,,,,,,,,,,,,,4,4
2021-07-04,69003000,"Nemocnice Vrchlabí, s.r.o.",CZ052,"Královéhradecký kraj",0,6,16,4,0,4,2,0,5,,,1,1,2,2,3,3
2021-07-04,65001000,"Nem. Pardubického kraje, a.s., Pardubická nem.",CZ053,"Pardubický kraj",20,120,480,4,6,26,1,4,19,0,0,5,5,6,6,27,27
2021-07-04,62001000,"Nem. Pardubického kraje, a.s., Chrudimská nem.",CZ053,"Pardubický kraj",20,30,126,10,7,18,2,4,10,,,1,1,2,2,6,6
2021-07-04,68001000,"Nem. Pardubického kraje, a.s., Svitavská nem.",CZ053,"Pardubický kraj",8,12,64,0,4,9,2,2,7,,,3,3,1,1,3,5
2021-07-04,68002000,"Nem. Pardubického kraje, a.s., Litomyšlská nem.",CZ053,"Pardubický kraj",16,24,40,7,1,8,3,7,10,,,2,2,2,2,1,3
2021-07-04,70001000,"Nem. Pardubického kraje, a.s., Orlickoústecká nem.",CZ053,"Pardubický kraj",36,35,150,5,0,6,4,1,12,,,2,2,2,2,1,1
2021-07-04,84427000,"Nemocnice sv. Zdislavy, a.s.",CZ063,"Kraj Vysočina",10,0,10,,,,2,0,2,,,,,,,0,0
2021-07-04,35001000,"Nemocnice Pelhřimov, příspěvková organizace",CZ063,"Kraj Vysočina",3,88,198,10,0,10,6,0,9,,,2,2,,,0,0
2021-07-04,79001000,"Nemocnice Třebíč, příspěvková organizace",CZ063,"Kraj Vysočina",9,113,386,1,7,8,1,8,11,,,3,3,6,6,4,6
2021-07-04,76001000,"Nemocnice Jihlava, příspěvková organizace",CZ063,"Kraj Vysočina",14,158,439,0,4,12,3,8,34,,,2,2,5,5,23,26
2021-07-04,60001000,"Nemocnice Havlíčkův Brod, příspěvková organizace",CZ063,"Kraj Vysočina",22,41,190,1,1,2,2,1,9,,,0,2,2,2,12,12
2021-07-04,84231000,"Nemocnice Nové Město na Moravě, p.o.",CZ063,"Kraj Vysočina",10,14,300,2,4,10,3,3,14,,,2,2,2,2,2,2
2021-07-04,72933000,"Úrazová nemocnice v Brně",CZ064,"Jihomoravský kraj",0,44,145,0,2,17,0,3,9,,,2,3,2,2,8,8
2021-07-04,72932000,"Centrum kardiovaskulární a transplantační chirurgie Brno",CZ064,"Jihomoravský kraj",0,20,41,,,,0,0,22,4,6,2,5,4,4,4,4
2021-07-04,72100000,"Fakultní nemocnice Brno",CZ064,"Jihomoravský kraj",25,112,780,6,17,23,6,25,50,1,2,3,4,13,13,25,25
2021-07-04,83001000,"Nemocnice Znojmo, příspěvková organizace",CZ064,"Jihomoravský kraj",30,50,200,15,8,25,2,6,15,,,2,2,5,5,8,8
2021-07-04,81001000,"Nemocnice Vyškov, příspěvková organizace",CZ064,"Jihomoravský kraj",6,34,46,9,3,13,2,2,7,,,1,3,2,2,7,7
2021-07-04,73003000,"Nemocnice Ivančice, příspěvková organizace",CZ064,"Jihomoravský kraj",0,11,38,0,0,0,0,0,6,,,,,2,2,2,2
2021-07-04,72931000,"Masarykův onkologický ústav",CZ064,"Jihomoravský kraj",20,0,20,,,,2,0,2,,,0,1,1,2,0,7
2021-07-04,72048000,"Nemocnice Milosrdných bratří, příspěvková org.",CZ064,"Jihomoravský kraj",28,13,70,10,9,19,1,0,7,,,2,2,1,1,4,4
2021-07-04,72001000,"Fakultní nemocnice u sv. Anny v Brně",CZ064,"Jihomoravský kraj",10,66,392,2,10,36,1,14,28,3,3,4,6,10,10,30,30
2021-07-04,71113000,"Nemocnice Boskovice, s.r.o.",CZ064,"Jihomoravský kraj",0,38,154,0,3,9,0,2,5,,,1,1,2,2,5,5
2021-07-04,74001000,"Nemocnice Břeclav, příspěvková organizace",CZ064,"Jihomoravský kraj",14,85,100,5,5,10,6,6,14,,,3,6,2,2,6,6
2021-07-04,71101000,"Nemocnice Blansko",CZ064,"Jihomoravský kraj",10,21,65,7,0,7,5,0,5,,,,,1,1,1,1
2021-07-04,72037000,"Vojenská nemocnice Brno",CZ064,"Jihomoravský kraj",0,1,114,0,0,11,0,2,9,,,,,,,,
2021-07-04,75001000,"Nemocnice TGM Hodonín, příspěvková organizace",CZ064,"Jihomoravský kraj",10,7,58,10,0,10,2,9,13,,,2,2,,,2,5
2021-07-04,75002000,"Nemocnice Kyjov, příspěvková organizace",CZ064,"Jihomoravský kraj",14,146,336,12,0,12,2,0,6,,,2,2,1,1,,
2021-07-04,72186000,"SurGal Clinic s.r.o.",CZ064,"Jihomoravský kraj",6,2,8,5,0,5,4,0,4,,,,,1,1,2,2
2021-07-04,89301000,"Fakultní nemocnice Olomouc",CZ071,"Olomoucký kraj",0,139,607,0,15,15,0,27,69,4,4,3,4,13,13,19,27
2021-07-04,78006000,"SMN a.s., Nemocnice Prostějov",CZ071,"Olomoucký kraj",10,150,280,,,,1,4,24,,,2,2,2,2,6,6
2021-07-04,78006000,"SMN a.s., Nemocnice Šternberk",CZ071,"Olomoucký kraj",15,13,114,1,1,3,1,2,8,,,1,1,2,2,6,6
2021-07-04,78006000,"SMN a.s., Nemocnice Přerov",CZ071,"Olomoucký kraj",1,32,199,0,0,11,1,1,8,,,2,2,2,2,6,6
2021-07-04,92002000,"Nemocnice Hranice a.s.",CZ071,"Olomoucký kraj",19,50,116,10,0,10,1,3,7,,,,,2,2,4,4
2021-07-04,93201000,"Nemocnice Šumperk a.s.",CZ071,"Olomoucký kraj",7,42,190,0,0,0,4,3,18,,,3,3,1,2,2,8
2021-07-04,95202000,"Jesenická nemocnice a.s.",CZ071,"Olomoucký kraj",6,0,6,0,0,0,1,0,1,,,1,1,1,1,2,3
2021-07-04,89903000,"Vojenská nemocnice Olomouc",CZ071,"Olomoucký kraj",2,10,35,0,2,2,1,2,12,,,1,2,2,2,4,4
2021-07-04,94101000,"Vsetínská nemocnice a.s.",CZ072,"Zlínský kraj",9,0,10,7,0,7,2,2,18,,,2,2,3,3,6,6
2021-07-04,82002000,"EUC Klinika Zlín a.s.",CZ072,"Zlínský kraj",,,,,,,,,,,,,,,,,
2021-07-04,77001000,"Kroměřížská nemocnice a.s.",CZ072,"Zlínský kraj",6,101,246,0,0,12,5,0,13,,,2,2,4,4,8,8
2021-07-04,94102000,"Nemocnice Valašské Meziříčí a.s.",CZ072,"Zlínský kraj",14,4,29,12,0,12,8,0,10,,,0,1,0,1,0,6
2021-07-04,94125000,"ORTHES, spol. s r.o.",CZ072,"Zlínský kraj",,,,,,,,,,,,,,1,1,0,1
2021-07-04,80001000,"Uherskohradišťská nemocnice a.s.",CZ072,"Zlínský kraj",20,24,147,2,2,4,7,7,23,,,4,4,3,3,0,12
2021-07-04,82001000,"Krajská nemocnice T. Bati, a. s.",CZ072,"Zlínský kraj",31,71,298,0,5,11,2,20,42,2,2,5,5,17,36,7,7
2021-07-04,91001000,"Městská nemocnice Ostrava, příspěvková organizace",CZ080,"Moravskoslezský kraj",5,95,300,0,3,5,1,5,43,,,2,3,12,12,25,25
2021-07-04,91009000,"Fakultní nemocnice Ostrava",CZ080,"Moravskoslezský kraj",12,103,724,2,3,33,2,6,107,5,7,3,9,15,15,30,30
2021-07-04,85600000,"Sdružené zdravot. zařízení Krnov, p.o., Nemocnice",CZ080,"Moravskoslezský kraj",0,96,168,0,0,0,0,8,16,,,1,1,2,2,2,4
2021-07-04,85200000,"Podhorská nemocnice a.s.",CZ080,"Moravskoslezský kraj",9,28,65,2,2,7,0,0,2,,,,,0,0,2,2
2021-07-04,91950000,"Vítkovická nemocnice a.s.",CZ080,"Moravskoslezský kraj",4,11,65,0,1,6,0,4,6,,,1,1,2,2,,
2021-07-04,88015000,"Bílovecká nemocnice, a.s.",CZ080,"Moravskoslezský kraj",4,8,30,,,,2,2,6,,,,,4,4,,
2021-07-04,86106000,"Nemocnice Podlesí a.s.",CZ080,"Moravskoslezský kraj",8,25,93,9,0,28,9,3,18,3,4,0,0,,,,
2021-07-04,88005000,"Městská nemocnice v Odrách, příspěvková organizace",CZ080,"Moravskoslezský kraj",2,3,29,,,,,,,,,,,1,1,,
2021-07-04,86102000,"Nemocnice Třinec, příspěvková organizace",CZ080,"Moravskoslezský kraj",17,77,124,7,0,20,4,3,10,,,2,2,3,3,3,3
2021-07-04,86101000,"Nemocnice ve Frýdku-Místku, příspěvková organizace",CZ080,"Moravskoslezský kraj",11,49,321,23,0,23,2,3,24,,,2,2,0,7,,
2021-07-04,88001000,"Nemocnice Nový Jičín a.s.",CZ080,"Moravskoslezský kraj",3,40,230,2,0,4,5,0,28,,,4,5,9,9,7,19
2021-07-04,87001000,"Nemocnice s poliklinikou Karviná-Ráj, p. o.",CZ080,"Moravskoslezský kraj",7,25,83,17,0,20,2,2,14,,,2,2,2,2,5,5
2021-07-04,87004000,"Nemocnice s poliklinikou Havířov, p.o.",CZ080,"Moravskoslezský kraj",34,23,120,5,1,17,2,4,21,,,2,3,4,4,8,8
2021-07-04,87003000,"Bohumínská městská nemocnice, a.s.",CZ080,"Moravskoslezský kraj",8,15,57,5,1,6,2,0,3,,,,,1,1,2,2
2021-07-04,90001000,"Slezská nemocnice v Opavě, příspěvková organizace",CZ080,"Moravskoslezský kraj",74,50,267,3,8,30,2,5,18,,,2,3,3,3,8,8
2021-07-04,87013000,"Karvinská hornická nemocnice a.s.",CZ080,"Moravskoslezský kraj",1,17,139,2,0,6,2,2,8,,,,,1,1,1,3
2021-07-04,99999999,"ETOILE CZ a.s. (NIP)",CZ010,"Hlavní město Praha",0,0,0,,,,2,2,30,,,,,,,,
2021-07-04,99999999,"Nemocnice SWISS MED CLINIC s.r.o (NIP)",CZ032,"Plzeňský kraj",0,0,0,,,,1,2,21,,,,,,,,
2021-07-04,99999999,"NEMOS PLUS s.r.o (NIP)",CZ010,"Hlavní město Praha",,,,,,,0,2,36,,,,,0,3,0,4
2021-07-04,99999999,"Nemocnice Vrchlabí (NIP)",CZ052,"Královéhradecký kraj",,,,,,,,,,,,,,,,,
2021-07-04,99999999,"Nemocnice Tanvald (NIP)",CZ051,"Liberecký kraj",,,,,,,,,,,,,,,,,
2021-07-04,99999999,"Chronicare s.r.o. (NIP)",CZ010,"Hlavní město Praha",,,,,,,0,1,16,,,,,1,1,,
2021-07-04,99999999,"Chronicare Nord s.r.o. (NIP)",CZ010,"Hlavní město Praha",,,,,,,0,0,22,,,,,1,2,,
2021-07-04,99999999,"Chronicare Mund s.r.o. (NIP)",CZ010,"Hlavní město Praha",,,,,,,0,0,25,,,,,1,2,,
2021-07-04,99999999,"Vršovická zdravotní a.s. (NIP)",CZ010,"Hlavní město Praha",,,,,,,0,0,17,,,,,0,1,,
2021-07-04,99999999,"Vysočinské nemocnice s.r.o. (NIP)",CZ063,"Kraj Vysočina",23,36,254,,,,,,,,,,,,,,
2021-07-04,99999999,"Domov Březiny, p.o. pavilon 3",CZ080,"Moravskoslezský kraj",,,,,,,,,,,,,,,,,
2021-07-04,99999999,"AquaKlim, s.r.o. - pavilon B",CZ080,"Moravskoslezský kraj",,,,,,,,,,,,,,,,,
2021-07-04,99999999,"Sanatorium Jablunkov, a.s.",CZ080,"Moravskoslezský kraj",,,,,,,,,,,,,,,,,
2021-07-04,99999999,"NsP Karviná-Ráj, p.o. - pracoviště Orlová",CZ080,"Moravskoslezský kraj",,,,,,,,,,,,,,,,,
2021-07-04,99999999,"Lázně Slatinice a.s. (NIP)",CZ071,"Olomoucký kraj",,,,,,,,,,,,,,,,,
2021-07-04,99999999,"ADP - SANCO s.r.o. (NIP)",CZ071,"Olomoucký kraj",0,0,0,,,,,,,,,,,,,,
2021-07-04,99999999,"Lázně Teplice nad Bečvou a.s. (NIP)",CZ071,"Olomoucký kraj",,,,,,,,,,,,,,,,,
2021-07-04,99999999,"SANATORIUM EDEL s.r.o. (NIP)",CZ071,"Olomoucký kraj",,,,,,,,,,,,,,,,,
2021-07-04,99999999,"Interna Zábřeh, s. r. o. (NIP)",CZ071,"Olomoucký kraj",,,,,,,,,,,,,,,,,
2021-07-04,99999999,"Hospic na Svatém Kopečku (NIP)",CZ071,"Olomoucký kraj",,,,,,,,,,,,,,,,,
2021-07-04,99999999,"Almeda Neratovice",CZ020,"Středočeský kraj",,,,,,,,,,,,,,,,,
2021-07-04,72100000,"Psychiatrická nemocnice Brno (NIP)",CZ064,"Jihomoravský kraj",,,,,,,,,,,,,,,,,
2021-07-04,61853000,"Estrella Health a.s.",CZ010,"Hlavní město Praha",0,0,0,,,,,,,,,,,,,,
2021-07-04,99999999,"Estrella Health a.s. (NIP)",CZ052,"Královéhradecký kraj",,,,,,,,,,,,,,,,,
2021-07-05,04002000,"Institut klinické a experimentální medicíny",CZ010,"Hlavní město Praha",34,0,185,0,0,24,3,0,19,4,8,6,8,,,17,32
2021-07-05,04004000,"Ústav pro péči o matku a dítě",CZ010,"Hlavní město Praha",0,1,6,,,,1,0,1,,,,,1,1,5,5
2021-07-05,05004000,"Nemocnice Na Homolce",CZ010,"Hlavní město Praha",0,3,7,0,2,2,1,2,8,2,4,4,7,10,12,5,10
2021-07-05,10002000,"Fakultní nemocnice Královské Vinohrady",CZ010,"Hlavní město Praha",1,6,250,2,12,80,1,3,59,3,3,6,14,0,4,14,32
2021-07-05,04005000,"Fakultní Thomayerova nemocnice",CZ010,"Hlavní město Praha",21,145,427,0,2,17,0,0,33,1,1,4,5,9,9,31,31
2021-07-05,08006000,"Fakultní nemocnice Na Bulovce",CZ010,"Hlavní město Praha",29,1,30,101,0,101,5,0,5,2,3,4,4,2,2,14,14
2021-07-05,10714000,"Vršovická zdravotní a.s.",CZ010,"Hlavní město Praha",0,0,16,,,,0,0,17,,,,,0,1,0,0
2021-07-05,01002000,"Nemocnice Milosrdných sester sv.K.Boromejského",CZ010,"Hlavní město Praha",0,5,30,0,1,4,0,1,11,,,1,1,1,8,1,3
2021-07-05,05002000,"Fakultní nemocnice v Motole",CZ010,"Hlavní město Praha",12,108,855,25,10,59,0,12,52,5,7,,,10,10,0,0
2021-07-05,01003000,"Nemocnice Na Františku",CZ010,"Hlavní město Praha",0,5,35,0,1,3,0,1,9,,,,,1,1,,
2021-07-05,02002000,"Ústav hematologie a krevní transfuze",CZ010,"Hlavní město Praha",0,0,32,,,,0,1,2,,,1,2,,,,
2021-07-05,02004000,"Všeobecná fakultní nemocnice v Praze",CZ010,"Hlavní město Praha",6,10,512,5,5,20,2,10,106,7,10,9,22,12,18,12,37
2021-07-05,06051000,"ÚVN - Vojenská fakultní nemocnice Praha",CZ010,"Hlavní město Praha",0,133,311,0,0,15,0,7,40,2,2,4,4,16,16,20,20
2021-07-05,24200000,"Městská nemocnice Čáslav",CZ020,"Středočeský kraj",11,0,72,4,4,8,1,3,4,,,,,1,1,3,3
2021-07-05,22102000,"Nemocnice Slaný",CZ020,"Středočeský kraj",33,27,150,6,6,20,3,4,20,,,1,3,1,1,2,2
2021-07-05,28002000,"PP Hospitals, s.r.o., Nemocnice Brandýs n/L.",CZ020,"Středočeský kraj",0,3,30,0,1,3,0,1,2,,,,,,,1,1
2021-07-05,27002000,"Městská nemocnice Městec Králové a.s.",CZ020,"Středočeský kraj",7,2,9,3,2,5,3,0,3,,,,,,,,
2021-07-05,21001000,"JESSENIA a.s., Rehabilitační  nemocnice Beroun",CZ020,"Středočeský kraj",7,4,51,6,0,8,,,,,,,,,,,
2021-07-05,30531000,"Oblastní nemocnice Příbram, a.s.",CZ020,"Středočeský kraj",15,47,196,12,0,21,1,2,12,,,2,2,4,4,2,6
2021-07-05,20101000,"Nemocnice Rudolfa a Stefanie Benešov, a.s.",CZ020,"Středočeský kraj",10,75,195,3,2,5,4,3,8,,,0,1,0,3,,
2021-07-05,23101000,"Oblastní nemocnice Kolín, a.s.",CZ020,"Středočeský kraj",20,77,261,3,0,6,1,0,7,,,4,4,5,5,8,8
2021-07-05,23101000,"Oblastní nem. Kolín, a.s., Nemocnice Kutná Hora",CZ020,"Středočeský kraj",5,2,46,0,0,0,0,0,9,,,,,,,,
2021-07-05,26001000,"Oblastní nemocnice Mladá Boleslav, a.s.",CZ020,"Středočeský kraj",15,25,194,7,7,17,1,2,9,,,4,4,2,2,0,6
2021-07-05,22101000,"Oblastní nemocnice Kladno,a.s.",CZ020,"Středočeský kraj",0,88,450,0,3,8,0,5,29,,,1,2,0,5,0,8
2021-07-05,28003000,"Nemocnice Říčany a.s.",CZ020,"Středočeský kraj",15,0,15,2,0,4,,,,,,,,1,1,2,2
2021-07-05,25110000,"Mělnická zdravotní, a.s., Nemocnice Mělník",CZ020,"Středočeský kraj",3,5,70,0,3,5,0,2,5,,,1,1,2,2,2,6
2021-07-05,27001000,"Nemocnice Nymburk s.r.o.",CZ020,"Středočeský kraj",9,5,45,4,0,6,2,1,6,,,,,1,2,2,2
2021-07-05,26007000,"Klinika Dr. Pírka s.r.o.",CZ020,"Středočeský kraj",4,0,11,,,,,,,,,,,,,3,3
2021-07-05,31001000,"Masarykova nemocnice Rakovník s.r.o.",CZ020,"Středočeský kraj",9,3,86,1,2,6,1,2,9,,,1,1,1,1,3,3
2021-07-05,21002000,"NH Hospital a.s., Nemocnice Hořovice",CZ020,"Středočeský kraj",2,16,160,3,3,6,1,1,14,1,1,2,4,2,2,8,8
2021-07-05,32006000,"Nemocnice České Budějovice, a.s.",CZ031,"Jihočeský kraj",12,246,832,15,19,40,4,13,21,2,2,6,6,10,10,4,30
2021-07-05,33100000,"Nemocnice Český Krumlov, a.s.",CZ031,"Jihočeský kraj",35,0,35,3,1,8,2,2,5,,,1,1,1,1,4,4
2021-07-05,34001000,"Nemocnice Jindřichův Hradec, a.s.",CZ031,"Jihočeský kraj",3,77,176,1,2,6,3,1,12,,,2,2,3,3,8,8
2021-07-05,37101000,"Nemocnice Prachatice, a.s.",CZ031,"Jihočeský kraj",28,29,87,3,3,8,2,2,5,,,2,2,2,2,4,4
2021-07-05,38001000,"Nemocnice Strakonice, a.s.",CZ031,"Jihočeský kraj",10,34,144,3,0,3,1,0,5,,,1,1,1,2,0,6
2021-07-05,36101000,"Nemocnice Písek, a.s.",CZ031,"Jihočeský kraj",5,6,160,10,1,20,3,2,10,,,1,1,2,2,4,6
2021-07-05,39001000,"Nemocnice Tábor, a.s.",CZ031,"Jihočeský kraj",12,143,260,2,2,4,1,4,6,,,1,1,1,1,6,6
2021-07-05,44101000,"Fakultní nemocnice Plzeň",CZ032,"Plzeňský kraj",5,301,1150,4,3,55,5,9,54,5,5,14,15,43,43,51,51
2021-07-05,43010000,"Sušická nemocnice s.r.o.",CZ032,"Plzeňský kraj",0,32,88,,,,0,3,8,,,,,,,,
2021-07-05,44105000,"Mulačova nemocnice s.r.o.",CZ032,"Plzeňský kraj",12,6,21,4,0,4,2,4,8,,,,,1,1,4,4
2021-07-05,43001000,"Klatovská nemocnice, a.s.",CZ032,"Plzeňský kraj",8,55,153,13,0,13,6,6,19,,,1,1,5,5,6,10
2021-07-05,47101000,"Rokycanská nemocnice, a.s.",CZ032,"Plzeňský kraj",7,0,84,17,2,20,0,4,6,,,,,2,2,2,2
2021-07-05,40001000,"Domažlická nemocnice, a.s.",CZ032,"Plzeňský kraj",0,10,105,0,0,0,0,2,6,,,1,1,3,3,4,4
2021-07-05,45001000,"Stodská nemocnice a.s.",CZ032,"Plzeňský kraj",12,25,86,10,0,10,3,2,10,,,,,1,1,2,2
2021-07-05,44103000,"PRIVAMED a.s., Městská nemocnice Plzeň",CZ032,"Plzeňský kraj",0,0,0,0,0,0,0,0,0,,,,,,,,
2021-07-05,48008000,"NEMOS SOKOLOV s.r.o., Nemocnice Sokolov",CZ041,"Karlovarský kraj",12,36,142,2,5,17,2,4,7,,,2,2,2,2,12,12
2021-07-05,42008000,"KKN a.s., Nemocnice Karlovy Vary",CZ041,"Karlovarský kraj",8,22,155,2,2,15,1,4,28,,,2,4,5,5,4,10
2021-07-05,42041000,"KKN a.s., Nemocnice Cheb",CZ041,"Karlovarský kraj",5,4,102,0,0,3,0,1,8,,,0,1,3,3,3,4
2021-07-05,42010000,"NEMOS PLUS s.r.o., Nemocnice Ostrov",CZ041,"Karlovarský kraj",4,11,19,5,0,5,2,0,2,,,,,0,0,0,0
2021-07-05,55021000,"Nemocnice Litoměřice, a.s.",CZ042,"Ústecký kraj",8,17,73,0,8,14,2,7,18,,,0,1,7,7,6,11
2021-07-05,55039000,"Podřipská nemocnice s pol. Roudnice n. L., s.r.o.",CZ042,"Ústecký kraj",3,20,45,0,4,4,0,0,3,,,0,0,3,3,5,5
2021-07-05,52120000,"Nemocnice Kadaň s.r.o.",CZ042,"Ústecký kraj",4,14,69,10,20,30,2,2,5,,,,,1,1,8,8
2021-07-05,59001000,"KZ, a.s., Masarykova nem. Ústí n. L., o.z.",CZ042,"Ústecký kraj",57,35,514,5,5,18,4,4,43,3,3,9,12,21,21,29,29
2021-07-05,51100000,"KZ, a.s., Nemocnice Děčín, o.z.",CZ042,"Ústecký kraj",15,0,25,14,0,17,3,0,6,,,,,1,1,,
2021-07-05,58101000,"KZ, a.s., Nemocnice Teplice, o.z.",CZ042,"Ústecký kraj",0,95,253,0,4,21,0,4,23,,,0,2,5,5,8,12
2021-07-05,57001000,"KZ, a.s., Nemocnice Most, o.z.",CZ042,"Ústecký kraj",0,44,134,0,15,15,0,7,10,,,2,2,3,3,21,21
2021-07-05,52110000,"KZ, a.s., Nemocnice Chomutov, o.z.",CZ042,"Ústecký kraj",0,20,131,29,0,29,0,3,15,,,1,2,3,3,10,10
2021-07-05,58102000,"VITA, s.r.o., Městská nemocnice Duchcov",CZ042,"Ústecký kraj",0,6,21,,,,,,,,,,,1,1,0,1
2021-07-05,51300000,"Lužická nemocnice a poliklinika, a.s.",CZ042,"Ústecký kraj",,,,,,,,,,,,,,,,,
2021-07-05,56007000,"Nemocnice Žatec, o.p.s.",CZ042,"Ústecký kraj",0,20,55,0,9,9,0,3,3,,,,,4,4,0,4
2021-07-05,53201000,"Nemocnice Jablonec nad Nisou, p.o.",CZ051,"Liberecký kraj",19,39,159,8,8,16,4,4,10,,,,,,,,
2021-07-05,67102000,"MMN, a.s., Nemocnice Jilemnice",CZ051,"Liberecký kraj",11,50,121,,,,3,0,3,,,,,1,11,,
2021-07-05,67102000,"MMN, a.s., Nemocnice Semily",CZ051,"Liberecký kraj",,,,,,,,,,,,,,,,,
2021-07-05,50100000,"Nemocnice s poliklinikou Česká Lípa, a.s.",CZ051,"Liberecký kraj",11,0,20,3,0,5,0,3,15,,,1,2,6,6,15,15
2021-07-05,54100000,"Krajská nemocnice Liberec, a.s.",CZ051,"Liberecký kraj",8,110,351,2,0,6,1,8,50,2,2,7,7,6,6,31,31
2021-07-05,67104000,"Krajská nemocnice Liberec, a.s., Nemocnice Turnov",CZ051,"Liberecký kraj",0,26,110,1,0,2,1,0,7,,,1,1,,,0,3
2021-07-05,53286000,"Nemocnice Tanvald, s.r.o.",CZ051,"Liberecký kraj",,,,,,,,,,,,,,,,,
2021-07-05,61004000,"Fakultní nemocnice Hradec Králové",CZ052,"Královéhradecký kraj",5,15,1202,2,2,17,2,13,70,5,7,10,12,23,60,20,30
2021-07-05,69002000,"Městská nemocnice, a.s.",CZ052,"Královéhradecký kraj",0,17,36,0,2,8,0,2,2,,,,,,,,
2021-07-05,64001000,"Oblastní nemocnice Náchod a.s.",CZ052,"Královéhradecký kraj",4,68,203,1,1,25,1,1,20,,,2,3,3,3,7,7
2021-07-05,64001000,"ON Náchod a.s., Nemocnice Rychnov nad Kněžnou",CZ052,"Královéhradecký kraj",6,1,55,6,1,16,1,0,11,,,2,2,3,3,2,4
